Model,Scenario,Region,Variable,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GCAM 4.2,EMF30_D_Frozen-EF-EndU,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,33388.93264,,,,,38359.5115,,,,,,,,,,40945.67385,,,,,,,,,,50723.23796,,,,,,,,,,62361.23191,,,,,,,,,,71717.78894,,,,,,,,,,80868.80657,,,,,,,,,,89080.82252,,,,,,,,,,95483.24287,,,,,,,,,,101114.2136,,,,,,,,,,107943.6859
GCAM 4.2,EMF30_D_Frozen-EF-EndU,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.61404205,,,,,65.71526711,,,,,,,,,,86.80505835,,,,,,,,,,108.7688158,,,,,,,,,,134.9994489,,,,,,,,,,162.0649552,,,,,,,,,,188.737464,,,,,,,,,,214.0848056,,,,,,,,,,236.7506137,,,,,,,,,,255.3060035,,,,,,,,,,269.7604037
GCAM 4.2,EMF30_D_Frozen-EF-EndU,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.6547391,,,,,63.53801196,,,,,,,,,,77.52147549,,,,,,,,,,91.14746905,,,,,,,,,,102.9363799,,,,,,,,,,113.7579724,,,,,,,,,,122.3190868,,,,,,,,,,131.4928635,,,,,,,,,,142.5135839,,,,,,,,,,156.1439192,,,,,,,,,,170.7589248
GCAM 4.2,EMF30_D_Frozen-EF-EndU,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829647,,,,,157.8289915,,,,,,,,,,187.9704428,,,,,,,,,,218.810582,,,,,,,,,,249.9987673,,,,,,,,,,283.042423,,,,,,,,,,321.2119152,,,,,,,,,,362.3050965,,,,,,,,,,403.8236303,,,,,,,,,,441.8359119,,,,,,,,,,471.2979311
GCAM 4.2,EMF30_D_Frozen-EF-EndU,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.3529521,,,,,49.97054368,,,,,,,,,,62.24886259,,,,,,,,,,70.54010278,,,,,,,,,,75.89328727,,,,,,,,,,78.69879314,,,,,,,,,,79.6827427,,,,,,,,,,78.92364694,,,,,,,,,,77.15876049,,,,,,,,,,74.47471495,,,,,,,,,,72.20603092
GCAM 4.2,EMF30_D_Frozen-EF-EndU,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.41713611,,,,,,,,,,1.195898426,,,,,,,,,,2.299045145,,,,,,,,,,3.799129263,,,,,,,,,,5.031160895,,,,,,,,,,6.517666987,,,,,,,,,,8.174889134,,,,,,,,,,9.963394129,,,,,,,,,,11.45655213
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,33388.93264,,,,,38359.5115,,,,,,,,,,40945.67385,,,,,,,,,,50723.23796,,,,,,,,,,62361.23191,,,,,,,,,,71717.78894,,,,,,,,,,80868.80657,,,,,,,,,,89080.82252,,,,,,,,,,95483.24287,,,,,,,,,,101114.2136,,,,,,,,,,107943.6859
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.61404205,,,,,65.71526711,,,,,,,,,,86.80505835,,,,,,,,,,108.7688158,,,,,,,,,,134.9994489,,,,,,,,,,162.0649552,,,,,,,,,,188.737464,,,,,,,,,,214.0848056,,,,,,,,,,236.7506137,,,,,,,,,,255.3060035,,,,,,,,,,269.7604037
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.6547391,,,,,63.53801196,,,,,,,,,,77.52147549,,,,,,,,,,91.14746905,,,,,,,,,,102.9363799,,,,,,,,,,113.7579724,,,,,,,,,,122.3190868,,,,,,,,,,131.4928635,,,,,,,,,,142.5135839,,,,,,,,,,156.1439192,,,,,,,,,,170.7589248
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829647,,,,,157.8289915,,,,,,,,,,187.9704428,,,,,,,,,,218.810582,,,,,,,,,,249.9987673,,,,,,,,,,283.042423,,,,,,,,,,321.2119152,,,,,,,,,,362.3050965,,,,,,,,,,403.8236303,,,,,,,,,,441.8359119,,,,,,,,,,471.2979311
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.3529521,,,,,49.97054368,,,,,,,,,,62.24886259,,,,,,,,,,70.54010278,,,,,,,,,,75.89328727,,,,,,,,,,78.69879314,,,,,,,,,,79.6827427,,,,,,,,,,78.92364694,,,,,,,,,,77.15876049,,,,,,,,,,74.47471495,,,,,,,,,,72.20603092
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.41713611,,,,,,,,,,1.195898426,,,,,,,,,,2.299045145,,,,,,,,,,3.799129263,,,,,,,,,,5.031160895,,,,,,,,,,6.517666987,,,,,,,,,,8.174889134,,,,,,,,,,9.963394129,,,,,,,,,,11.45655213
GCAM 4.2,EMF30_SLCF,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,33388.93264,,,,,38359.5115,,,,,,,,,,42214.34173,,,,,,,,,,48639.15052,,,,,,,,,,59951.41468,,,,,,,,,,68696.2318,,,,,,,,,,77305.79012,,,,,,,,,,85329.85361,,,,,,,,,,91385.42382,,,,,,,,,,96977.85213,,,,,,,,,,102994.5801
GCAM 4.2,EMF30_SLCF,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.61404205,,,,,65.71526711,,,,,,,,,,86.55245684,,,,,,,,,,108.7199416,,,,,,,,,,135.2142353,,,,,,,,,,162.4785173,,,,,,,,,,189.2661057,,,,,,,,,,214.663915,,,,,,,,,,237.1779286,,,,,,,,,,255.5541908,,,,,,,,,,269.7115296
GCAM 4.2,EMF30_SLCF,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.6547391,,,,,63.53801196,,,,,,,,,,76.08529298,,,,,,,,,,88.94168772,,,,,,,,,,101.0422812,,,,,,,,,,112.0425069,,,,,,,,,,121.3366133,,,,,,,,,,130.6605621,,,,,,,,,,141.5569373,,,,,,,,,,154.8311743,,,,,,,,,,169.6211819
GCAM 4.2,EMF30_SLCF,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829647,,,,,157.8289915,,,,,,,,,,187.752598,,,,,,,,,,218.0775834,,,,,,,,,,248.858872,,,,,,,,,,281.4668247,,,,,,,,,,319.0484011,,,,,,,,,,359.7492435,,,,,,,,,,401.2405266,,,,,,,,,,438.1959687,,,,,,,,,,467.0000528
GCAM 4.2,EMF30_SLCF,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.3529521,,,,,49.97054368,,,,,,,,,,57.60353185,,,,,,,,,,60.49243495,,,,,,,,,,65.35787187,,,,,,,,,,68.45112418,,,,,,,,,,70.01338472,,,,,,,,,,70.16831068,,,,,,,,,,69.52912923,,,,,,,,,,67.887905,,,,,,,,,,66.08774511
GCAM 4.2,EMF30_SLCF,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.418645511,,,,,,,,,,1.202594495,,,,,,,,,,2.307580615,,,,,,,,,,3.802647776,,,,,,,,,,5.037421601,,,,,,,,,,6.534504307,,,,,,,,,,8.191995365,,,,,,,,,,9.983684418,,,,,,,,,,11.47338805
GCAM 4.2,EMF33_Baseline,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,32150.31518,,,,,36798.52724,,,,,,,,,,38431.13141,,,,,,,,,,46253.52913,,,,,,,,,,52675.03778,,,,,,,,,,56090.33988,,,,,,,,,,59880.84474,,,,,,,,,,63937.06169,,,,,,,,,,65969.10077,,,,,,,,,,69187.2102,,,,,,,,,,69822.38092
GCAM 4.2,EMF33_Baseline,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,86.04591372,,,,,,,,,,111.0859529,,,,,,,,,,137.5670206,,,,,,,,,,163.4603854,,,,,,,,,,188.5142965,,,,,,,,,,211.9531959,,,,,,,,,,232.1741332,,,,,,,,,,247.0614325,,,,,,,,,,258.4448602
GCAM 4.2,EMF33_Baseline,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,75.34913959,,,,,,,,,,90.78927818,,,,,,,,,,103.0997809,,,,,,,,,,113.7554842,,,,,,,,,,121.9083401,,,,,,,,,,129.2192867,,,,,,,,,,136.3277004,,,,,,,,,,144.227492,,,,,,,,,,153.8935555
GCAM 4.2,EMF33_Baseline,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,183.6419832,,,,,,,,,,212.5455884,,,,,,,,,,237.3803708,,,,,,,,,,260.8035288,,,,,,,,,,287.4911316,,,,,,,,,,315.3392247,,,,,,,,,,338.4962499,,,,,,,,,,363.7140331,,,,,,,,,,378.6426709
GCAM 4.2,EMF33_Baseline,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,62.0492106,,,,,,,,,,70.90302803,,,,,,,,,,75.06494418,,,,,,,,,,76.4412272,,,,,,,,,,75.61537287,,,,,,,,,,73.15166468,,,,,,,,,,69.75413862,,,,,,,,,,65.03292145,,,,,,,,,,60.53937346
GCAM 4.2,EMF33_Baseline,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.412246768,,,,,,,,,,1.220985676,,,,,,,,,,2.39572202,,,,,,,,,,4.019075331,,,,,,,,,,5.326928779,,,,,,,,,,6.846167617,,,,,,,,,,8.462538713,,,,,,,,,,10.05970449,,,,,,,,,,11.21484154
GCAM 4.2,EMF33_Med2C_cost100,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,32150.31518,,,,,36798.52724,,,,,,,,,,23171.42444,,,,,,,,,,25984.7343,,,,,,,,,,23926.9122,,,,,,,,,,19014.86055,,,,,,,,,,13856.57254,,,,,,,,,,8433.354037,,,,,,,,,,3292.133494,,,,,,,,,,-2401.790711,,,,,,,,,,-9840.86152
GCAM 4.2,EMF33_Med2C_cost100,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,78.62960498,,,,,,,,,,102.6791016,,,,,,,,,,137.5808894,,,,,,,,,,178.9241613,,,,,,,,,,226.1551726,,,,,,,,,,275.9696872,,,,,,,,,,317.1250525,,,,,,,,,,340.7197947,,,,,,,,,,356.485246
GCAM 4.2,EMF33_Med2C_cost100,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,73.19464182,,,,,,,,,,81.25531224,,,,,,,,,,83.67316645,,,,,,,,,,80.43073368,,,,,,,,,,74.35836719,,,,,,,,,,67.85856113,,,,,,,,,,61.37002234,,,,,,,,,,58.69068675,,,,,,,,,,53.94382671
GCAM 4.2,EMF33_Med2C_cost100,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,181.7222993,,,,,,,,,,204.462829,,,,,,,,,,216.127189,,,,,,,,,,216.2863602,,,,,,,,,,209.5655138,,,,,,,,,,197.6683709,,,,,,,,,,180.2648316,,,,,,,,,,151.3170193,,,,,,,,,,132.3685668
GCAM 4.2,EMF33_Med2C_cost100,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,40.54041258,,,,,,,,,,33.15125258,,,,,,,,,,23.79911421,,,,,,,,,,14.65868335,,,,,,,,,,8.189820491,,,,,,,,,,4.484122554,,,,,,,,,,2.600647066,,,,,,,,,,1.708994351,,,,,,,,,,1.034400895
GCAM 4.2,EMF33_Med2C_cost100,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.434585769,,,,,,,,,,1.387256419,,,,,,,,,,2.900072171,,,,,,,,,,5.360056772,,,,,,,,,,10.18971592,,,,,,,,,,14.53829173,,,,,,,,,,19.15236389,,,,,,,,,,24.53913394,,,,,,,,,,30.45870123
GCAM 4.2,EMF33_Med2C_full,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,31911.31293,,,,,35793.12783,,,,,,,,,,4142.989791,,,,,,,,,,12024.36831,,,,,,,,,,16650.29043,,,,,,,,,,14112.3359,,,,,,,,,,9928.351889,,,,,,,,,,5882.714913,,,,,,,,,,1354.063021,,,,,,,,,,-4235.936032,,,,,,,,,,-11097.70218
GCAM 4.2,EMF33_Med2C_full,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,78.81064482,,,,,,,,,,102.0355249,,,,,,,,,,134.7211576,,,,,,,,,,175.1172193,,,,,,,,,,221.30129,,,,,,,,,,269.9650516,,,,,,,,,,312.1002535,,,,,,,,,,338.9055151,,,,,,,,,,355.6468421
GCAM 4.2,EMF33_Med2C_full,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,73.57245233,,,,,,,,,,84.74617139,,,,,,,,,,90.40806475,,,,,,,,,,90.5309074,,,,,,,,,,84.06664213,,,,,,,,,,75.69231776,,,,,,,,,,67.49382316,,,,,,,,,,63.53928045,,,,,,,,,,58.92083724
GCAM 4.2,EMF33_Med2C_full,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,180.9139841,,,,,,,,,,205.2479994,,,,,,,,,,219.2144656,,,,,,,,,,223.041179,,,,,,,,,,220.2196652,,,,,,,,,,209.221941,,,,,,,,,,192.6564035,,,,,,,,,,163.6975577,,,,,,,,,,142.3871861
GCAM 4.2,EMF33_Med2C_full,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,41.07412213,,,,,,,,,,37.57056686,,,,,,,,,,28.71012083,,,,,,,,,,18.77595588,,,,,,,,,,10.85724103,,,,,,,,,,5.952988786,,,,,,,,,,3.339673679,,,,,,,,,,2.144486346,,,,,,,,,,1.336677162
GCAM 4.2,EMF33_Med2C_full,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.435059831,,,,,,,,,,1.376298413,,,,,,,,,,2.930680215,,,,,,,,,,5.302557983,,,,,,,,,,7.980431376,,,,,,,,,,11.92776922,,,,,,,,,,17.32005534,,,,,,,,,,23.48020481,,,,,,,,,,29.49992206
GCAM 4.2,EMF33_Med2C_limbio,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,31911.31293,,,,,35793.12783,,,,,,,,,,4143.019106,,,,,,,,,,10030.85658,,,,,,,,,,13281.55937,,,,,,,,,,10790.25648,,,,,,,,,,7583.305284,,,,,,,,,,5203.378882,,,,,,,,,,2544.340931,,,,,,,,,,-350.7671271,,,,,,,,,,-2860.639514
GCAM 4.2,EMF33_Med2C_limbio,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,78.81070878,,,,,,,,,,102.900069,,,,,,,,,,138.2673929,,,,,,,,,,180.7628229,,,,,,,,,,228.5141999,,,,,,,,,,277.0069763,,,,,,,,,,316.972628,,,,,,,,,,340.5056166,,,,,,,,,,354.373037
GCAM 4.2,EMF33_Med2C_limbio,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,73.57239598,,,,,,,,,,82.41863623,,,,,,,,,,87.03110537,,,,,,,,,,85.80155103,,,,,,,,,,78.69773163,,,,,,,,,,70.38244246,,,,,,,,,,63.03110619,,,,,,,,,,59.76753279,,,,,,,,,,55.82194546
GCAM 4.2,EMF33_Med2C_limbio,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,180.9139741,,,,,,,,,,202.892304,,,,,,,,,,214.7989215,,,,,,,,,,216.3414206,,,,,,,,,,211.3340568,,,,,,,,,,198.5866885,,,,,,,,,,181.7098164,,,,,,,,,,153.1778184,,,,,,,,,,130.8377259
GCAM 4.2,EMF33_Med2C_limbio,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,41.07411948,,,,,,,,,,34.21534833,,,,,,,,,,25.10755467,,,,,,,,,,15.89989299,,,,,,,,,,9.043091761,,,,,,,,,,4.9784256,,,,,,,,,,2.863263605,,,,,,,,,,1.887280728,,,,,,,,,,1.178447569
GCAM 4.2,EMF33_Med2C_limbio,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.43505984,,,,,,,,,,1.435762668,,,,,,,,,,3.072417647,,,,,,,,,,5.573622612,,,,,,,,,,8.288993372,,,,,,,,,,12.50458315,,,,,,,,,,18.32122416,,,,,,,,,,24.69527721,,,,,,,,,,30.33860134
GCAM 4.2,EMF33_Med2C_nobeccs,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,31911.31293,,,,,35793.12783,,,,,,,,,,4190.274381,,,,,,,,,,6592.009793,,,,,,,,,,9118.63923,,,,,,,,,,9897.728886,,,,,,,,,,9466.624062,,,,,,,,,,7731.65907,,,,,,,,,,4829.022964,,,,,,,,,,1414.292182,,,,,,,,,,-2293.208661
GCAM 4.2,EMF33_Med2C_nobeccs,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,78.77167485,,,,,,,,,,105.4901304,,,,,,,,,,144.1530462,,,,,,,,,,188.3325886,,,,,,,,,,235.9649357,,,,,,,,,,283.4172609,,,,,,,,,,322.4822541,,,,,,,,,,350.3621155,,,,,,,,,,367.0652768
GCAM 4.2,EMF33_Med2C_nobeccs,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,73.62828372,,,,,,,,,,77.72062097,,,,,,,,,,78.59136313,,,,,,,,,,74.30379921,,,,,,,,,,66.37937148,,,,,,,,,,59.55521074,,,,,,,,,,54.42983208,,,,,,,,,,49.36321511,,,,,,,,,,43.90269334
GCAM 4.2,EMF33_Med2C_nobeccs,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,180.896692,,,,,,,,,,198.2811895,,,,,,,,,,206.6136808,,,,,,,,,,204.2906252,,,,,,,,,,195.8621453,,,,,,,,,,182.8757027,,,,,,,,,,166.3363765,,,,,,,,,,149.596966,,,,,,,,,,133.3247812
GCAM 4.2,EMF33_Med2C_nobeccs,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,41.1430003,,,,,,,,,,28.56232747,,,,,,,,,,19.5205977,,,,,,,,,,11.80305284,,,,,,,,,,6.6633143,,,,,,,,,,3.882359081,,,,,,,,,,2.526654775,,,,,,,,,,1.682468785,,,,,,,,,,0.848277219
GCAM 4.2,EMF33_Med2C_nobeccs,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.43383513,,,,,,,,,,1.464873685,,,,,,,,,,3.073314607,,,,,,,,,,5.491611784,,,,,,,,,,8.356571665,,,,,,,,,,13.39286672,,,,,,,,,,19.90201519,,,,,,,,,,27.49716155,,,,,,,,,,33.80819835
GCAM 4.2,EMF33_Med2C_nofuel,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,31911.31293,,,,,35793.12783,,,,,,,,,,4248.245976,,,,,,,,,,11262.67044,,,,,,,,,,15204.03449,,,,,,,,,,13148.19433,,,,,,,,,,9746.076813,,,,,,,,,,5990.761251,,,,,,,,,,1510.30892,,,,,,,,,,-2702.132877,,,,,,,,,,-9669.886665
GCAM 4.2,EMF33_Med2C_nofuel,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,78.66844536,,,,,,,,,,102.1485162,,,,,,,,,,135.298009,,,,,,,,,,176.5550789,,,,,,,,,,223.8422155,,,,,,,,,,271.772015,,,,,,,,,,311.2922643,,,,,,,,,,336.3027191,,,,,,,,,,352.092864
GCAM 4.2,EMF33_Med2C_nofuel,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,73.28703338,,,,,,,,,,82.65935425,,,,,,,,,,85.3587144,,,,,,,,,,84.01622858,,,,,,,,,,78.29564162,,,,,,,,,,71.08201195,,,,,,,,,,65.01990279,,,,,,,,,,63.01752712,,,,,,,,,,58.45329473
GCAM 4.2,EMF33_Med2C_nofuel,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,181.5614811,,,,,,,,,,205.5567701,,,,,,,,,,218.5639402,,,,,,,,,,220.6489315,,,,,,,,,,215.3244802,,,,,,,,,,203.1395086,,,,,,,,,,182.6608164,,,,,,,,,,155.2194051,,,,,,,,,,135.1123541
GCAM 4.2,EMF33_Med2C_nofuel,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,40.85563253,,,,,,,,,,35.51030974,,,,,,,,,,26.24937608,,,,,,,,,,16.72862153,,,,,,,,,,9.616043761,,,,,,,,,,5.352769202,,,,,,,,,,3.138573256,,,,,,,,,,2.004274411,,,,,,,,,,1.234756699
GCAM 4.2,EMF33_Med2C_nofuel,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.435020201,,,,,,,,,,1.406825367,,,,,,,,,,3.20350054,,,,,,,,,,7.242637168,,,,,,,,,,14.72709576,,,,,,,,,,23.57684774,,,,,,,,,,32.16506586,,,,,,,,,,40.83042136,,,,,,,,,,49.39064805
GCAM 4.2,EMF33_Med2C_none,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,31911.31293,,,,,35793.12783,,,,,,,,,,4269.076604,,,,,,,,,,5750.829896,,,,,,,,,,8421.935242,,,,,,,,,,10071.53121,,,,,,,,,,9911.20156,,,,,,,,,,7978.433929,,,,,,,,,,4818.887013,,,,,,,,,,1833.587444,,,,,,,,,,-2102.07602
GCAM 4.2,EMF33_Med2C_none,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,78.62357008,,,,,,,,,,105.6995959,,,,,,,,,,143.9002482,,,,,,,,,,186.817793,,,,,,,,,,233.1699361,,,,,,,,,,280.628613,,,,,,,,,,321.4933395,,,,,,,,,,343.2409016,,,,,,,,,,359.7279212
GCAM 4.2,EMF33_Med2C_none,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,73.32984014,,,,,,,,,,75.19833087,,,,,,,,,,74.17176511,,,,,,,,,,68.80285731,,,,,,,,,,61.44938203,,,,,,,,,,56.73550501,,,,,,,,,,53.28124944,,,,,,,,,,53.19482315,,,,,,,,,,49.83140517
GCAM 4.2,EMF33_Med2C_none,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,181.6047458,,,,,,,,,,198.6817601,,,,,,,,,,206.4528365,,,,,,,,,,203.517901,,,,,,,,,,194.3550264,,,,,,,,,,179.9530252,,,,,,,,,,162.3306665,,,,,,,,,,133.9540175,,,,,,,,,,116.8551517
GCAM 4.2,EMF33_Med2C_none,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,40.92890302,,,,,,,,,,27.20037655,,,,,,,,,,18.24471408,,,,,,,,,,10.89786874,,,,,,,,,,6.154041711,,,,,,,,,,3.577655957,,,,,,,,,,2.222775158,,,,,,,,,,1.32451222,,,,,,,,,,0.638229944
GCAM 4.2,EMF33_Med2C_none,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.446150906,,,,,,,,,,1.51055263,,,,,,,,,,3.147556592,,,,,,,,,,5.592572208,,,,,,,,,,8.510600177,,,,,,,,,,13.71510974,,,,,,,,,,20.4868299,,,,,,,,,,26.86505822,,,,,,,,,,30.69081427
GCAM 4.2,EMF33_WB2C_full,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,31911.31293,,,,,35793.12783,,,,,,,,,,4142.990456,,,,,,,,,,4418.542517,,,,,,,,,,5462.763662,,,,,,,,,,4705.666487,,,,,,,,,,2963.761015,,,,,,,,,,-194.5672269,,,,,,,,,,-5250.977786,,,,,,,,,,-11587.78858,,,,,,,,,,-20153.08149
GCAM 4.2,EMF33_WB2C_full,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,55.6140452,,,,,65.71527031,,,,,,,,,,78.81064482,,,,,,,,,,107.4761698,,,,,,,,,,148.5269104,,,,,,,,,,194.8118803,,,,,,,,,,243.9179217,,,,,,,,,,289.5841328,,,,,,,,,,325.3806106,,,,,,,,,,351.8446569,,,,,,,,,,380.215038
GCAM 4.2,EMF33_WB2C_full,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,57.65474079,,,,,63.53800883,,,,,,,,,,73.57245233,,,,,,,,,,76.27892855,,,,,,,,,,78.25087424,,,,,,,,,,74.3818925,,,,,,,,,,66.2692988,,,,,,,,,,58.89194541,,,,,,,,,,53.42262434,,,,,,,,,,47.83285914,,,,,,,,,,40.89139808
GCAM 4.2,EMF33_WB2C_full,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,149.3829636,,,,,157.8289925,,,,,,,,,,180.9139841,,,,,,,,,,195.8302368,,,,,,,,,,203.050218,,,,,,,,,,200.0382895,,,,,,,,,,191.0519282,,,,,,,,,,177.9983689,,,,,,,,,,161.5497061,,,,,,,,,,146.0931183,,,,,,,,,,136.0656299
GCAM 4.2,EMF33_WB2C_full,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,43.35295046,,,,,49.97054337,,,,,,,,,,41.07412213,,,,,,,,,,26.49508911,,,,,,,,,,17.85501778,,,,,,,,,,10.73957434,,,,,,,,,,5.993932255,,,,,,,,,,3.368019395,,,,,,,,,,2.078402125,,,,,,,,,,1.269059303,,,,,,,,,,0.735234096
GCAM 4.2,EMF33_WB2C_full,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,0,,,,,,,,,,0.435059831,,,,,,,,,,1.645057573,,,,,,,,,,3.442098157,,,,,,,,,,6.161523605,,,,,,,,,,9.278782214,,,,,,,,,,14.59978953,,,,,,,,,,21.02165685,,,,,,,,,,28.66547103,,,,,,,,,,31.29667359
GCAM 4.2,EMF33_WB2C_limbio,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,31911.31293,,,,,35793.12783,,,,,,,,,,4143.019359,,,,,,,,,,-2329.455178,,,,,,,,,,-416.8320655,,,,,,,,,,603.0312714,,,,,,,,,,907.4339053,,,,,,,,,,-383.1031284,,,,,,,,,,-2563.740996,,,,,,,,,,-4663.189888,,,,,,,,,,-6297.748289
